timestamp,temperature
1777263270.6816256,23.6517
1777263271.8346097,23.6517
1777263272.987402,23.6517
1777263274.1406167,23.6517
1777263275.2933261,23.6517
1777263276.4465945,23.6517
1777263277.5993745,23.6517
1777263278.7522795,23.6517
1777263279.9052398,23.6517
1777263281.0582726,23.6517
1777263282.2112234,23.7142
1777263283.3642561,23.7142
1777263284.5173166,23.7142
1777263285.6703427,23.7142
1777263286.823144,23.7142
1777263287.9765403,23.7142
1777263289.129016,23.7142
1777263290.2820556,23.7142
1777263291.4348502,23.7767
1777263292.5877614,23.7767
1777263293.7409675,23.7767
1777263294.893801,23.7767
1777263296.0467405,23.7767
1777263297.1996317,23.7767
1777263298.3526351,23.8392
1777263299.5057416,23.8392
1777263300.6585298,23.8392
1777263301.8115335,23.8392
1777263302.9646442,23.8392
1777263304.1175148,23.8392
1777263305.2742538,23.8392
1777263306.423386,23.8392
1777263307.577271,23.8392
1777263308.729413,23.8392
1777263309.8823283,23.8392
1777263311.0353198,23.8392
1777263312.188352,23.8392
1777263313.341238,23.8392
1777263314.4942994,23.8392
1777263315.6472385,23.8392
1777263316.800836,23.8392
1777263317.9530792,23.8392
1777263319.1061149,23.8392
1777263320.2590702,23.8392
1777263321.4119778,23.8392
1777263322.565352,23.8392
1777263323.7178638,23.8392
1777263324.8708658,23.8392
1777263326.0237317,23.8392
1777263327.1767564,23.8392
1777263328.3298106,23.8392
1777263329.4826999,23.8392
1777263330.6356432,23.8392
1777263331.788695,23.8392
1777263332.9417052,23.8392
1777263334.0951629,23.8392
1777263335.2475708,23.8392
1777263336.4003944,23.8392
1777263337.5535574,23.8392
1777263338.7062073,23.7767
1777263339.8594303,23.8392
1777263341.0123823,23.8392
1777263342.1679084,23.8392
1777263343.3183105,23.8392
1777263344.4711854,23.8392
1777263345.624047,23.8392
1777263346.7770233,23.8392
1777263347.9300654,23.8392
1777263349.0829484,23.8392
1777263350.2367628,23.8392
1777263351.3890212,23.8392
1777263352.5417943,23.8392
1777263353.6948543,23.8392
1777263354.8477437,23.8392
1777263356.002523,23.8392
1777263357.1537032,23.8392
1777263358.3066854,23.8392
1777263359.459741,23.8392
1777263360.6126668,23.8392
1777263361.7654924,23.8392
1777263362.9185166,23.8392
1777263364.071992,23.8392
1777263365.2245238,23.8392
1777263366.378055,23.9017
1777263367.5305574,23.8392
1777263368.6838946,23.8392
1777263369.8365202,23.9017
1777263370.9895396,23.9017
1777263372.1433263,23.8392
1777263373.2955246,23.8392
1777263374.448501,23.8392
1777263375.6014879,23.8392
1777263376.7544184,23.9017
1777263377.907394,23.9017
1777263379.0604942,23.8392
1777263380.2134821,23.9017
1777263381.3665612,23.9017
1777263382.5195172,23.9017
1777263383.6726449,23.9017
1777263384.8257883,23.9017
1777263385.9810967,23.9017
1777263387.1318188,23.9017
1777263388.2850013,23.9017
1777263389.4380605,23.9017
1777263390.5910273,23.9017
1777263391.744194,23.9017
1777263392.897252,23.9017
1777263394.0503354,23.9017
1777263395.2033927,23.9017
1777263396.3564997,23.9017
1777263397.509415,23.9017
1777263398.6643717,23.9017
1777263399.8155713,23.9017
1777263400.9687376,23.9017
1777263402.121702,23.9017
1777263403.2748115,23.9017
1777263404.427783,23.9017
1777263405.581205,23.9642
1777263406.733763,23.9642
1777263407.8864784,23.9642
1777263409.039421,23.9017
1777263410.1926858,23.9017
1777263411.3457055,23.9017
1777263412.4986174,23.9642
1777263413.6514375,23.9642
1777263414.8044782,23.9017
1777263415.9574006,23.9642
1777263417.110242,23.9642
1777263418.2629297,23.9642
1777263419.4159572,23.9642
1777263420.5686603,23.9642
1777263421.7216973,23.9017
1777263422.8826735,23.9642
1777263424.0276237,23.9017
1777263425.1807628,23.9017
1777263426.3337986,23.9017
1777263427.4868252,23.9017
1777263428.63988,23.9017
1777263429.793305,23.9017
1777263430.946119,23.9017
1777263432.0992923,23.9017
1777263433.2523658,23.9017
1777263434.4051402,23.9017
1777263435.5584986,23.9017
1777263436.7115712,23.9017
1777263437.864351,23.9017
1777263439.0175354,23.9017
1777263440.1706223,23.9017
1777263441.3236322,23.9642
1777263442.4764862,23.9017
1777263443.6294754,23.9642
1777263444.78411,23.9017
1777263445.9354935,23.9642
1777263447.0931115,23.9642
1777263448.2410104,23.9642
1777263449.3940375,23.9642
1777263450.546928,23.9017
1777263451.6998959,23.9642
1777263452.8527324,23.9642
1777263454.0056076,23.9642
1777263455.1584275,23.9642
1777263456.311135,23.9642
1777263457.4641519,23.9642
1777263458.6169467,23.0267
1777263459.7698746,23.9642
1777264416.1844125,25.3392
1777264417.3364363,25.3392
1777264418.488557,25.3392
1777264419.6407697,25.3392
1777264420.7959266,25.3392
1777264421.9449153,25.3392
1777264423.0970652,25.3392
1777264424.249317,25.3392
1777264425.4013746,25.3392
1777264426.55584,25.3392
1777264427.7055285,25.3392
1777264428.857791,25.3392
1777264430.0099437,24.2767
1777264431.1629896,24.2767
1777264432.3167274,24.2767
1777264433.468891,24.2767
1777264434.6218765,24.2767
1777264435.7749102,24.2767
1777264436.9277048,24.2767
1777264438.0807,24.2767
1777264439.2336314,24.2767
1777264440.3866227,25.3392
1777264441.5387084,24.2767
1777264442.6918738,24.2767
1777264443.848328,25.3392
1777264444.9967241,24.2767
1777264446.1497147,25.3392
1777264447.3019059,24.2767
1777264448.4548652,24.2767
1777264449.6080332,24.2767
1777264450.7605708,25.3392
1777264451.9129667,24.2767
1777264453.0663364,24.2767
1777264454.218587,25.3392
1777264455.371108,25.3392
1777264456.523114,24.2767
1777264457.675942,24.2767
1777264458.8289897,24.2767
1777264459.9817972,25.3392
1777264461.1377153,24.2767
1777264462.2868812,24.2767
1777264463.4401195,24.2767
1777264464.592911,24.2767
1777264465.7458844,24.2767
1777264466.898838,24.2767
1777264468.051797,24.2767
1777264469.2070181,24.2767
1777264470.3578272,24.2767
1777264471.5109665,24.2767
1777264472.663982,24.2767
1777264473.8166237,24.2767
1777264474.9694815,24.2767
1777264476.1225455,24.2767
1777264477.2758474,24.2767
1777264478.4283223,24.2142
1777264479.5818074,24.2767
1777264480.7340417,24.2767
1777264481.8870823,24.2767
1777264483.040068,24.2767
1777264484.1930048,24.2767
1777264485.3470793,24.2142
1777264486.4984312,24.2142
1777264487.6519198,24.2142
1777264488.8040054,24.2142
1777264489.9566164,24.2142
1777264491.109852,24.2767
1777264492.2623918,24.2142
1777264493.415126,24.2142
1777264494.5679052,24.2142
1777264495.7207108,24.2142
1777264496.8743744,24.2142
1777264498.0260115,24.2142
1777264499.1788938,24.2142
1777264500.3315635,24.2142
1777264501.4844098,24.2142
1777264502.6422234,24.2767
1777264503.7899437,24.2142
1777264504.9427893,24.2142
1777264506.0953097,24.2142
1777264507.2481222,24.2142
1777264508.4011261,24.2142
1777264509.5537605,24.2142
1777264510.7065506,24.2142
1777264511.859296,24.2142
1777264513.011954,24.2142
1777264514.1647742,24.2142
1777264515.3176012,24.2767
1777264516.4703603,24.2142
1777264517.623231,24.2767
1777264518.777148,24.2142
1777264519.9289112,24.2767
1777264521.081648,24.2767
1777264522.234529,24.2142
1777264523.3874414,24.2767
1777264524.5400653,24.2142
1777264525.6930213,24.2142
1777264526.846295,24.2142
1777264527.9983916,24.2142
1777264529.151169,24.2142
1777264530.3038435,24.2142
1777264531.4567099,24.2767
1777264532.6095674,24.2767
1777264533.762578,24.2767
1777264534.9165332,24.2767
1777264536.0686061,24.2767
1777264537.2214892,24.2767
